Ticker,Return [%],WinRate [%],MaxDD [%],Trades
CFR$B,0.0,0.0,0.0,0
CFSB,0.0,0.0,-0.0,0
CG,0.0,0.0,-0.0,0
CGABL,0.0,0.0,-0.0,0
CGAU,0.0,0.0,-0.0,0
CGBD,0.0,0.0,-0.0,0
CGBDL,0.0,0.0,-0.0,0
CGBS,0.0,0.0,0.0,0
CGBSW,0.0,0.0,0.0,0
CGC,0.0,0.0,-0.0,0
CGCT,0.0,0.0,0.0,0
CGCTU,0.0,0.0,0.0,0
CGCTW,0.0,0.0,0.0,0
CGEM,0.0,0.0,-0.0,0
CGEN,0.0,0.0,-0.0,0
CGNT,0.0,0.0,-0.0,0
CGNX,0.0,0.0,-0.0,0
CGO,0.0,0.0,-0.0,0
CGON,0.0,0.0,-0.0,0
CGTL,0.0,0.0,0.0,0
CGTX,0.0,0.0,-0.0,0
CGV,0.0,0.0,-0.0,0
CHA,0.0,0.0,0.0,0
CHAC,0.0,0.0,0.0,0
CHACR,0.0,0.0,0.0,0
CHACU,0.0,0.0,0.0,0
CHAR,0.0,0.0,0.0,0
CHARR,0.0,0.0,0.0,0
CHARU,0.0,0.0,0.0,0
CHCI,0.0,0.0,-0.0,0
CHCO,0.0,0.0,-0.0,0
CHCT,0.0,0.0,-0.0,0
CHD,0.0,0.0,-0.0,0
CHDN,0.0,0.0,-0.0,0
CHE,0.0,0.0,-0.0,0
CHEF,0.0,0.0,-0.0,0
CHEK,0.0,0.0,-0.0,0
CHGG,0.0,0.0,-0.0,0
CHGX,0.0,0.0,0.0,0
CHH,0.0,0.0,-0.0,0
CHI,0.0,0.0,-0.0,0
CHKP,0.0,0.0,-0.0,0
CHMG,0.0,0.0,-0.0,0
CHMI,0.0,0.0,-0.0,0
CHMI$A,0.0,0.0,0.0,0
CHMI$B,0.0,0.0,0.0,0
CHN,0.0,0.0,-0.0,0
CHNR,0.0,0.0,-0.0,0
CHPG,0.0,0.0,0.0,0
CHPGR,0.0,0.0,0.0,0
CHPGU,0.0,0.0,0.0,0
CHPS,0.0,0.0,-0.0,0
CHPT,0.0,0.0,-0.0,0
CHR,0.0,0.0,-0.0,0
CHRD,0.0,0.0,-0.0,0
CHRS,0.0,0.0,-0.0,0
CHRW,0.0,0.0,-0.0,0
CHSCL,0.0,0.0,-0.0,0
CHSCM,0.0,0.0,-0.0,0
CHSCN,0.0,0.0,-0.0,0
CHSCO,0.0,0.0,-0.0,0
CHSCP,0.0,0.0,-0.0,0
CHSN,0.0,0.0,-0.0,0
CHT,0.0,0.0,-0.0,0
CHTR,0.0,0.0,-0.0,0
CHW,0.0,0.0,-0.0,0
CHWY,0.0,0.0,-0.0,0
CHX,0.0,0.0,-0.0,0
CHY,0.0,0.0,-0.0,0
CHYM,0.0,0.0,0.0,0
CI,0.0,0.0,-0.0,0
CIA,0.0,0.0,-0.0,0
CIB,0.0,0.0,-0.0,0
CIBR,0.0,0.0,-0.0,0
CICB,0.0,0.0,0.0,0
CIEN,0.0,0.0,-0.0,0
CIF,0.0,0.0,-0.0,0
CIFR,0.0,0.0,-0.0,0
CIFRW,0.0,0.0,0.0,0
CIG,0.0,0.0,-0.0,0
CIG.C,0.0,0.0,0.0,0
CIGI,0.0,0.0,-0.0,0
CIGL,0.0,0.0,0.0,0
CII,0.0,0.0,-0.0,0
CIIT,0.0,0.0,-0.0,0
CIL,0.0,0.0,-0.0,0
CIM,0.0,0.0,-0.0,0
CIM$A,0.0,0.0,0.0,0
CIM$B,0.0,0.0,0.0,0
CIM$C,0.0,0.0,0.0,0
CIM$D,0.0,0.0,0.0,0
CIMN,0.0,0.0,0.0,0
CIMO,0.0,0.0,0.0,0
CINF,0.0,0.0,-0.0,0
CING,0.0,0.0,-0.0,0
CINGW,0.0,0.0,0.0,0
CINT,0.0,0.0,-0.0,0
CIO,0.0,0.0,-0.0,0
CIO$A,0.0,0.0,0.0,0
CION,0.0,0.0,-0.0,0
CISO,0.0,0.0,-0.0,0
CISS,0.0,0.0,-0.0,0
CIVB,0.0,0.0,-0.0,0
CIVI,0.0,0.0,-0.0,0
CJET,0.0,0.0,-0.0,0
CJMB,0.0,0.0,0.0,0
CL,0.0,0.0,-0.0,0
CLAR,0.0,0.0,-0.0,0
CLB,0.0,0.0,-0.0,0
CLBK,0.0,0.0,-0.0,0
CLBR,0.0,0.0,-0.0,0
CLBR.U,0.0,0.0,0.0,0
CLBR.W,0.0,0.0,0.0,0
CLBT,0.0,0.0,-0.0,0
CLCO,0.0,0.0,-0.0,0
CLDT,0.0,0.0,-0.0,0
CLDT$A,0.0,0.0,0.0,0
CLDX,0.0,0.0,-0.0,0
CLF,0.0,0.0,-0.0,0
CLFD,0.0,0.0,-0.0,0
CLGN,0.0,0.0,-0.0,0
CLH,0.0,0.0,-0.0,0
CLIK,0.0,0.0,0.0,0
CLIR,0.0,0.0,-0.0,0
CLLS,0.0,0.0,-0.0,0
CLMB,0.0,0.0,-0.0,0
CLMT,0.0,0.0,-0.0,0
CLNE,0.0,0.0,-0.0,0
CLNN,0.0,0.0,-0.0,0
CLNNW,0.0,0.0,0.0,0
CLOA,0.0,0.0,-0.0,0
CLOD,0.0,0.0,-0.0,0
CLOU,0.0,0.0,-0.0,0
CLOV,0.0,0.0,-0.0,0
CLPR,0.0,0.0,-0.0,0
CLPS,0.0,0.0,-0.0,0
CLPT,0.0,0.0,-0.0,0
CLRB,0.0,0.0,-0.0,0
CLRO,0.0,0.0,-0.0,0
CLS,0.0,0.0,-0.0,0
CLSD,0.0,0.0,-0.0,0
CLSK,0.0,0.0,-0.0,0
CLSKW,0.0,0.0,0.0,0
CLSM,0.0,0.0,-0.0,0
CLST,0.0,0.0,-0.0,0
CLVT,0.0,0.0,-0.0,0
CLW,0.0,0.0,-0.0,0
CLWT,0.0,0.0,-0.0,0
CLX,0.0,0.0,-0.0,0
CLYM,0.0,0.0,-0.0,0
CM,0.0,0.0,-0.0,0
CMA,0.0,0.0,-0.0,0
CMBM,0.0,0.0,-0.0,0
CMBT,0.0,0.0,-0.0,0
CMC,0.0,0.0,-0.0,0
CMCM,0.0,0.0,-0.0,0
CMCO,0.0,0.0,-0.0,0
CMCSA,0.0,0.0,-0.0,0
CMCT,0.0,0.0,-0.0,0
CMDB,0.0,0.0,0.0,0
CME,0.0,0.0,-0.0,0
CMG,0.0,0.0,-0.0,0
CMI,0.0,0.0,-0.0,0
CMMB,0.0,0.0,-0.0,0
CMND,0.0,0.0,-0.0,0
CMP,0.0,0.0,-0.0,0
CMPO,0.0,0.0,-0.0,0
CMPOW,0.0,0.0,0.0,0
CMPR,0.0,0.0,-0.0,0
CMPS,0.0,0.0,-0.0,0
CMPX,0.0,0.0,-0.0,0
CMRE,0.0,0.0,-0.0,0
CMRE$B,0.0,0.0,0.0,0
CMRE$C,0.0,0.0,0.0,0
CMRE$D,0.0,0.0,0.0,0
CMS,0.0,0.0,-0.0,0
CMS$B,0.0,0.0,0.0,0
CMS$C,0.0,0.0,0.0,0
CMSA,0.0,0.0,-0.0,0
CMSC,0.0,0.0,-0.0,0
CMSD,0.0,0.0,-0.0,0
CMTG,0.0,0.0,-0.0,0
CMTL,0.0,0.0,-0.0,0
CMU,0.0,0.0,-0.0,0
CNA,0.0,0.0,-0.0,0
CNC,0.0,0.0,-0.0,0
CNCK,0.0,0.0,-0.0,0
CNCKW,0.0,0.0,0.0,0
CNDT,0.0,0.0,-0.0,0
CNET,0.0,0.0,-0.0,0
CNEY,0.0,0.0,-0.0,0
CNF,0.0,0.0,-0.0,0
CNFR,0.0,0.0,-0.0,0
CNFRZ,0.0,0.0,0.0,0
CNH,0.0,0.0,-0.0,0
CNI,0.0,0.0,-0.0,0
CNK,0.0,0.0,-0.0,0
CNM,0.0,0.0,-0.0,0
CNMD,0.0,0.0,-0.0,0
CNNE,0.0,0.0,-0.0,0
CNO,0.0,0.0,-0.0,0
CNO$A,0.0,0.0,0.0,0
CNOB,0.0,0.0,-0.0,0
CNOBP,0.0,0.0,-0.0,0
CNP,0.0,0.0,-0.0,0
CNQ,0.0,0.0,-0.0,0
CNR,0.0,0.0,-0.0,0
CNS,0.0,0.0,-0.0,0
CNSP,0.0,0.0,-0.0,0
CNTA,0.0,0.0,-0.0,0
CNTB,0.0,0.0,-0.0,0
CNTX,0.0,0.0,-0.0,0
CNTY,0.0,0.0,-0.0,0
CNVS,0.0,0.0,-0.0,0
CNX,0.0,0.0,-0.0,0
CNXC,0.0,0.0,-0.0,0
CNXN,0.0,0.0,-0.0,0
COCH,0.0,0.0,-0.0,0
COCHW,0.0,0.0,0.0,0
COCO,0.0,0.0,-0.0,0
COCP,0.0,0.0,-0.0,0
CODA,0.0,0.0,-0.0,0
CODI,0.0,0.0,-0.0,0
CODI$A,0.0,0.0,0.0,0
CODI$B,0.0,0.0,0.0,0
CODI$C,0.0,0.0,0.0,0
CODX,0.0,0.0,-0.0,0
COEP,0.0,0.0,-0.0,0
COEPW,0.0,0.0,0.0,0
COF,0.0,0.0,-0.0,0
COF$I,0.0,0.0,0.0,0
COF$J,0.0,0.0,0.0,0
COF$K,0.0,0.0,0.0,0
COF$L,0.0,0.0,0.0,0
COF$N,0.0,0.0,0.0,0
COFS,0.0,0.0,-0.0,0
COGT,0.0,0.0,-0.0,0
COHR,0.0,0.0,-0.0,0
COHU,0.0,0.0,-0.0,0
COIG,0.0,0.0,0.0,0
COIN,0.0,0.0,-0.0,0
COKE,0.0,0.0,-0.0,0
COLA,0.0,0.0,0.0,0
COLAR,0.0,0.0,0.0,0
COLAU,0.0,0.0,0.0,0
COLB,0.0,0.0,-0.0,0
COLD,0.0,0.0,-0.0,0
COLL,0.0,0.0,-0.0,0
COLM,0.0,0.0,-0.0,0
COMM,0.0,0.0,-0.0,0
COMP,0.0,0.0,-0.0,0
COMT,0.0,0.0,-0.0,0
CON,0.0,0.0,0.0,0
CONI,0.0,0.0,0.0,0
CONL,0.0,0.0,-0.0,0
COO,0.0,0.0,-0.0,0
COOK,0.0,0.0,-0.0,0
COOP,0.0,0.0,-0.0,0
COOT,0.0,0.0,-0.0,0
COOTW,0.0,0.0,0.0,0
COP,0.0,0.0,-0.0,0
COPJ,0.0,0.0,-0.0,0
COPL,0.0,0.0,0.0,0
COPL.U,0.0,0.0,0.0,0
COPL.W,0.0,0.0,0.0,0
COPP,0.0,0.0,-0.0,0
COR,0.0,0.0,-0.0,0
CORO,0.0,0.0,0.0,0
CORT,0.0,0.0,-0.0,0
CORZ,0.0,0.0,-0.0,0
CORZW,0.0,0.0,0.0,0
CORZZ,0.0,0.0,0.0,0
COSM,0.0,0.0,-0.0,0
COSO,0.0,0.0,0.0,0
COST,0.0,0.0,-0.0,0
COTY,0.0,0.0,-0.0,0
COUR,0.0,0.0,-0.0,0
COWG,0.0,0.0,-0.0,0
COWS,0.0,0.0,-0.0,0
COYA,0.0,0.0,-0.0,0
CP,0.0,0.0,-0.0,0
CPA,0.0,0.0,-0.0,0
CPAC,0.0,0.0,-0.0,0
CPAI,0.0,0.0,-0.0,0
CPAY,0.0,0.0,-0.0,0
CPB,0.0,0.0,-0.0,0
CPBI,0.0,0.0,-0.0,0
CPF,0.0,0.0,-0.0,0
CPHC,0.0,0.0,-0.0,0
CPIX,0.0,0.0,-0.0,0
CPK,0.0,0.0,-0.0,0
CPLS,0.0,0.0,0.0,0
CPNG,0.0,0.0,-0.0,0
CPOP,0.0,0.0,-0.0,0
CPRI,0.0,0.0,-0.0,0
CPRT,0.0,0.0,-0.0,0
CPRX,0.0,0.0,-0.0,0
CPS,0.0,0.0,-0.0,0
CPSH,0.0,0.0,-0.0,0
CPSS,0.0,0.0,-0.0,0
CPT,0.0,0.0,-0.0,0
CPZ,0.0,0.0,-0.0,0
CQP,0.0,0.0,-0.0,0
CR,0.0,0.0,-0.0,0
CRAI,0.0,0.0,-0.0,0
CRAQ,0.0,0.0,0.0,0
CRAQR,0.0,0.0,0.0,0
CRAQU,0.0,0.0,0.0,0
CRBD,0.0,0.0,0.0,0
CRBG,0.0,0.0,-0.0,0
CRBP,0.0,0.0,-0.0,0
CRBU,0.0,0.0,-0.0,0
CRC,0.0,0.0,-0.0,0
CRCL,0.0,0.0,0.0,0
CRCT,0.0,0.0,-0.0,0
CRD.A,0.0,0.0,0.0,0
CRD.B,0.0,0.0,0.0,0
CRDF,0.0,0.0,-0.0,0
CRDL,0.0,0.0,-0.0,0
CRDO,0.0,0.0,-0.0,0
CREG,0.0,0.0,-0.0,0
CRESW,0.0,0.0,0.0,0
CRESY,0.0,0.0,-0.0,0
CREV,0.0,0.0,-0.0,0
CREVW,0.0,0.0,0.0,0
CREX,0.0,0.0,-0.0,0
CRGO,0.0,0.0,-0.0,0
CRGOW,0.0,0.0,0.0,0
CRGX,0.0,0.0,-0.0,0
CRGY,0.0,0.0,-0.0,0
CRH,0.0,0.0,-0.0,0
CRI,0.0,0.0,-0.0,0
CRIS,0.0,0.0,-0.0,0
CRK,0.0,0.0,-0.0,0
CRL,0.0,0.0,-0.0,0
CRM,0.0,0.0,-0.0,0
CRMD,0.0,0.0,-0.0,0
CRMG,0.0,0.0,0.0,0
CRML,0.0,0.0,-0.0,0
CRMLW,0.0,0.0,0.0,0
CRMT,0.0,0.0,-0.0,0
CRNC,0.0,0.0,-0.0,0
CRNT,0.0,0.0,-0.0,0
CRNX,0.0,0.0,-0.0,0
CRON,0.0,0.0,-0.0,0
CROX,0.0,0.0,-0.0,0
CRS,0.0,0.0,-0.0,0
CRSP,0.0,0.0,-0.0,0
CRSR,0.0,0.0,-0.0,0
CRT,0.0,0.0,-0.0,0
CRTO,0.0,0.0,-0.0,0
CRUS,0.0,0.0,-0.0,0
CRVL,0.0,0.0,-0.0,0
CRVO,0.0,0.0,-0.0,0
CRVS,0.0,0.0,-0.0,0
CRWD,0.0,0.0,-0.0,0
CRWL,0.0,0.0,0.0,0
CRWS,0.0,0.0,-0.0,0
CRWV,0.0,0.0,0.0,0
CSAI,0.0,0.0,0.0,0
CSAN,0.0,0.0,-0.0,0
CSB,0.0,0.0,-0.0,0
CSBR,0.0,0.0,-0.0,0
CSCI,0.0,0.0,-0.0,0
CSCL,0.0,0.0,0.0,0
CSCO,0.0,0.0,-0.0,0
CSCS,0.0,0.0,0.0,0
CSGP,0.0,0.0,-0.0,0
CSGS,0.0,0.0,-0.0,0
CSIQ,0.0,0.0,-0.0,0
CSL,0.0,0.0,-0.0,0
CSPI,0.0,0.0,-0.0,0
CSQ,0.0,0.0,-0.0,0
CSR,0.0,0.0,-0.0,0
CSTE,0.0,0.0,-0.0,0
CSTL,0.0,0.0,-0.0,0
CSTM,0.0,0.0,-0.0,0
CSV,0.0,0.0,-0.0,0
CSW,0.0,0.0,-0.0,0
CSWC,0.0,0.0,-0.0,0
CSWCZ,0.0,0.0,-0.0,0
CSX,0.0,0.0,-0.0,0
CTA$A,0.0,0.0,0.0,0
CTA$B,0.0,0.0,0.0,0
CTAS,0.0,0.0,-0.0,0
CTBB,0.0,0.0,-0.0,0
CTBI,0.0,0.0,-0.0,0
CTDD,0.0,0.0,-0.0,0
CTEC,0.0,0.0,-0.0,0
CTEST,0.0,0.0,0.0,0
CTEST.E,0.0,0.0,0.0,0
CTEST.G,0.0,0.0,0.0,0
CTEST.L,0.0,0.0,0.0,0
CTEST.O,0.0,0.0,0.0,0
CTEST.S,0.0,0.0,0.0,0
CTEST.V,0.0,0.0,0.0,0
CTEV,0.0,0.0,-0.0,0
CTKB,0.0,0.0,-0.0,0
CTLP,0.0,0.0,-0.0,0
CTMX,0.0,0.0,-0.0,0
CTNM,0.0,0.0,-0.0,0
CTNT,0.0,0.0,-0.0,0
CTO,0.0,0.0,-0.0,0
CTO$A,0.0,0.0,0.0,0
CTOR,0.0,0.0,-0.0,0
CTOS,0.0,0.0,-0.0,0
CTRA,0.0,0.0,-0.0,0
CTRE,0.0,0.0,-0.0,0
CTRI,0.0,0.0,-0.0,0
CTRM,0.0,0.0,-0.0,0
CTRN,0.0,0.0,-0.0,0
CTS,0.0,0.0,-0.0,0
CTSH,0.0,0.0,-0.0,0
CTSO,0.0,0.0,-0.0,0
CTVA,0.0,0.0,-0.0,0
CTXR,0.0,0.0,-0.0,0
CUB,0.0,0.0,0.0,0
CUBB,0.0,0.0,-0.0,0
CUBE,0.0,0.0,-0.0,0
CUBI,0.0,0.0,-0.0,0
CUBI$F,0.0,0.0,0.0,0
CUBWU,0.0,0.0,0.0,0
CUBWW,0.0,0.0,0.0,0
CUE,0.0,0.0,-0.0,0
CUK,0.0,0.0,-0.0,0
CULP,0.0,0.0,-0.0,0
CUPR,0.0,0.0,0.0,0
CURB,0.0,0.0,0.0,0
CURI,0.0,0.0,-0.0,0
CURIW,0.0,0.0,0.0,0
CURR,0.0,0.0,0.0,0
CURV,0.0,0.0,-0.0,0
CUZ,0.0,0.0,-0.0,0
CV,0.0,0.0,0.0,0
CVAC,0.0,0.0,-0.0,0
CVBF,0.0,0.0,-0.0,0
CVCO,0.0,0.0,-0.0,0
CVE,0.0,0.0,-0.0,0
CVE.W,0.0,0.0,0.0,0
CVEO,0.0,0.0,-0.0,0
CVGI,0.0,0.0,-0.0,0
CVGW,0.0,0.0,-0.0,0
CVI,0.0,0.0,-0.0,0
CVKD,0.0,0.0,-0.0,0
CVLG,0.0,0.0,-0.0,0
CVLT,0.0,0.0,-0.0,0
CVNA,0.0,0.0,-0.0,0
CVNX,0.0,0.0,0.0,0
CVRX,0.0,0.0,-0.0,0
CVS,0.0,0.0,-0.0,0
CVV,0.0,0.0,-0.0,0
CVX,0.0,0.0,-0.0,0
CW,0.0,0.0,-0.0,0
CWAN,0.0,0.0,-0.0,0
CWBC,0.0,0.0,-0.0,0
CWCO,0.0,0.0,-0.0,0
CWD,0.0,0.0,-0.0,0
CWEN,0.0,0.0,-0.0,0
CWEN.A,0.0,0.0,0.0,0
CWH,0.0,0.0,-0.0,0
CWK,0.0,0.0,-0.0,0
CWST,0.0,0.0,-0.0,0
CWT,0.0,0.0,-0.0,0
CX,0.0,0.0,-0.0,0
CXAI,0.0,0.0,-0.0,0
CXAIW,0.0,0.0,0.0,0
CXDO,0.0,0.0,-0.0,0
CXE,0.0,0.0,-0.0,0
CXH,0.0,0.0,-0.0,0
CXM,0.0,0.0,-0.0,0
CXSE,0.0,0.0,-0.0,0
CXT,0.0,0.0,-0.0,0
CXW,0.0,0.0,-0.0,0
CYBR,0.0,0.0,-0.0,0
CYCC,0.0,0.0,-0.0,0
CYCCP,0.0,0.0,-0.0,0
CYCN,0.0,0.0,-0.0,0
CYCU,0.0,0.0,0.0,0
CYCUW,0.0,0.0,0.0,0
CYD,0.0,0.0,-0.0,0
CYH,0.0,0.0,-0.0,0
CYN,0.0,0.0,-0.0,0
CYRX,0.0,0.0,-0.0,0
CYTK,0.0,0.0,-0.0,0
CZAR,0.0,0.0,-0.0,0
CZFS,0.0,0.0,-0.0,0
CZNC,0.0,0.0,-0.0,0
CZR,0.0,0.0,-0.0,0
CZWI,0.0,0.0,-0.0,0
D,0.0,0.0,-0.0,0
DAAQ,0.0,0.0,0.0,0
DAAQU,0.0,0.0,0.0,0
DAAQW,0.0,0.0,0.0,0
DAC,0.0,0.0,-0.0,0
DAIC,0.0,0.0,0.0,0
DAICW,0.0,0.0,0.0,0
DAIO,0.0,0.0,-0.0,0
DAKT,0.0,0.0,-0.0,0
DAL,0.0,0.0,-0.0,0
DALI,0.0,0.0,-0.0,0
DALN,0.0,0.0,-0.0,0
DAN,0.0,0.0,-0.0,0
DAO,0.0,0.0,-0.0,0
DAPP,0.0,0.0,-0.0,0
DAR,0.0,0.0,-0.0,0
DARE,0.0,0.0,-0.0,0
DASH,0.0,0.0,-0.0,0
DATS,0.0,0.0,-0.0,0
DATSW,0.0,0.0,-0.0,0
DAVA,0.0,0.0,-0.0,0
DAVE,0.0,0.0,-0.0,0
DAVEW,0.0,0.0,0.0,0
DAWN,0.0,0.0,-0.0,0
DAX,0.0,0.0,-0.0,0
DAY,0.0,0.0,-0.0,0
DB,0.0,0.0,-0.0,0
DBD,0.0,0.0,-0.0,0
DBI,0.0,0.0,-0.0,0
DBL,0.0,0.0,-0.0,0
DBRG,0.0,0.0,-0.0,0
DBRG$H,0.0,0.0,0.0,0
DBRG$I,0.0,0.0,0.0,0
DBRG$J,0.0,0.0,0.0,0
DBVT,0.0,0.0,-0.0,0
DBX,0.0,0.0,-0.0,0
DCBO,0.0,0.0,-0.0,0
DCGO,0.0,0.0,-0.0,0
DCI,0.0,0.0,-0.0,0
DCO,0.0,0.0,-0.0,0
DCOM,0.0,0.0,-0.0,0
DCOMG,0.0,0.0,0.0,0
DCOMP,0.0,0.0,-0.0,0
DCTH,0.0,0.0,-0.0,0
DD,0.0,0.0,-0.0,0
DDD,0.0,0.0,-0.0,0
DDI,0.0,0.0,-0.0,0
DDIV,0.0,0.0,-0.0,0
DDL,0.0,0.0,-0.0,0
DDOG,0.0,0.0,-0.0,0
DDS,0.0,0.0,-0.0,0
DDT,0.0,0.0,-0.0,0
DE,0.0,0.0,-0.0,0
DEA,0.0,0.0,-0.0,0
DEC,0.0,0.0,-0.0,0
DECK,0.0,0.0,-0.0,0
DECO,0.0,0.0,0.0,0
DEFT,0.0,0.0,0.0,0
DEI,0.0,0.0,-0.0,0
DELL,0.0,0.0,-0.0,0
DEMZ,0.0,0.0,-0.0,0
DENN,0.0,0.0,-0.0,0
DEO,0.0,0.0,-0.0,0
DERM,0.0,0.0,-0.0,0
DEVS,0.0,0.0,0.0,0
DFDV,0.0,0.0,-0.0,0
DFGP,0.0,0.0,-0.0,0
DFGX,0.0,0.0,-0.0,0
DFH,0.0,0.0,-0.0,0
DFIN,0.0,0.0,-0.0,0
DFLI,0.0,0.0,-0.0,0
DFLIW,0.0,0.0,0.0,0
DFP,0.0,0.0,-0.0,0
DFSC,0.0,0.0,-0.0,0
DFSCW,0.0,0.0,0.0,0
DG,0.0,0.0,-0.0,0
DGCB,0.0,0.0,-0.0,0
DGICA,0.0,0.0,-0.0,0
DGICB,0.0,0.0,-0.0,0
DGII,0.0,0.0,-0.0,0
DGLY,0.0,0.0,-0.0,0
DGNX,0.0,0.0,0.0,0
DGRE,0.0,0.0,-0.0,0
DGRS,0.0,0.0,-0.0,0
DGRW,0.0,0.0,-0.0,0
DGX,0.0,0.0,-0.0,0
DGXX,0.0,0.0,-0.0,0
DH,0.0,0.0,-0.0,0
DHAI,0.0,0.0,-0.0,0
DHAIW,0.0,0.0,0.0,0
DHC,0.0,0.0,-0.0,0
DHCNI,0.0,0.0,-0.0,0
DHCNL,0.0,0.0,0.0,0
DHF,0.0,0.0,-0.0,0
DHI,0.0,0.0,-0.0,0
DHIL,0.0,0.0,-0.0,0
DHR,0.0,0.0,-0.0,0
DHT,0.0,0.0,-0.0,0
DHX,0.0,0.0,-0.0,0
DIAX,0.0,0.0,-0.0,0
DIBS,0.0,0.0,-0.0,0
DIN,0.0,0.0,-0.0,0
DINO,0.0,0.0,-0.0,0
DIOD,0.0,0.0,-0.0,0
DIS,0.0,0.0,-0.0,0
DIVD,0.0,0.0,-0.0,0
DIVY,0.0,0.0,-0.0,0
DJCO,0.0,0.0,-0.0,0
DJT,0.0,0.0,-0.0,0
DJTWW,0.0,0.0,-0.0,0
DK,0.0,0.0,-0.0,0
DKL,0.0,0.0,-0.0,0
DKNG,0.0,0.0,-0.0,0
DKS,0.0,0.0,-0.0,0
DLB,0.0,0.0,-0.0,0
DLHC,0.0,0.0,-0.0,0
DLLL,0.0,0.0,0.0,0
DLNG,0.0,0.0,-0.0,0
DLNG$A,0.0,0.0,0.0,0
DLNG$B,0.0,0.0,0.0,0
DLO,0.0,0.0,-0.0,0
DLPN,0.0,0.0,-0.0,0
DLR,0.0,0.0,-0.0,0
DLR$J,0.0,0.0,0.0,0
DLR$K,0.0,0.0,0.0,0
DLR$L,0.0,0.0,0.0,0
DLTH,0.0,0.0,-0.0,0
DLTR,0.0,0.0,-0.0,0
DLX,0.0,0.0,-0.0,0
DLXY,0.0,0.0,0.0,0
DLY,0.0,0.0,-0.0,0
DMA,0.0,0.0,-0.0,0
DMAA,0.0,0.0,0.0,0
DMAAR,0.0,0.0,0.0,0
DMAAU,0.0,0.0,0.0,0
DMAC,0.0,0.0,-0.0,0
DMAT,0.0,0.0,-0.0,0
DMB,0.0,0.0,-0.0,0
DMLP,0.0,0.0,-0.0,0
DMO,0.0,0.0,-0.0,0
DMRC,0.0,0.0,-0.0,0
DMXF,0.0,0.0,-0.0,0
DNA,0.0,0.0,-0.0,0
DNB,0.0,0.0,-0.0,0
DNLI,0.0,0.0,-0.0,0
DNOW,0.0,0.0,-0.0,0
DNP,0.0,0.0,-0.0,0
DNTH,0.0,0.0,-0.0,0
DNUT,0.0,0.0,-0.0,0
DOC,0.0,0.0,-0.0,0
DOCN,0.0,0.0,-0.0,0
DOCS,0.0,0.0,-0.0,0
DOCU,0.0,0.0,-0.0,0
DOGZ,0.0,0.0,-0.0,0
DOLE,0.0,0.0,-0.0,0
DOMH,0.0,0.0,-0.0,0
DOMO,0.0,0.0,-0.0,0
DOOO,0.0,0.0,-0.0,0
DORM,0.0,0.0,-0.0,0
DOUG,0.0,0.0,-0.0,0
DOV,0.0,0.0,-0.0,0
DOW,0.0,0.0,-0.0,0
DOX,0.0,0.0,-0.0,0
DOYU,0.0,0.0,-0.0,0
DPG,0.0,0.0,-0.0,0
DPRO,0.0,0.0,-0.0,0
DPZ,0.0,0.0,-0.0,0
DQ,0.0,0.0,-0.0,0
DRCT,0.0,0.0,-0.0,0
DRD,0.0,0.0,-0.0,0
DRDB,0.0,0.0,0.0,0
DRDBU,0.0,0.0,0.0,0
DRDBW,0.0,0.0,0.0,0
DRH,0.0,0.0,-0.0,0
DRH$A,0.0,0.0,0.0,0
DRI,0.0,0.0,-0.0,0
DRIO,0.0,0.0,-0.0,0
DRIV,0.0,0.0,-0.0,0
DRLL,0.0,0.0,-0.0,0
DRMA,0.0,0.0,-0.0,0
DRMAW,0.0,0.0,0.0,0
DRRX,0.0,0.0,-0.0,0
DRS,0.0,0.0,-0.0,0
DRTS,0.0,0.0,-0.0,0
DRTSW,0.0,0.0,0.0,0
DRUG,0.0,0.0,-0.0,0
DRVN,0.0,0.0,-0.0,0
DSGN,0.0,0.0,-0.0,0
DSGR,0.0,0.0,-0.0,0
DSGX,0.0,0.0,-0.0,0
DSL,0.0,0.0,-0.0,0
DSM,0.0,0.0,-0.0,0
DSMC,0.0,0.0,-0.0,0
DSP,0.0,0.0,-0.0,0
DSTX,0.0,0.0,-0.0,0
DSU,0.0,0.0,-0.0,0
DSWL,0.0,0.0,-0.0,0
DSX,0.0,0.0,-0.0,0
DSX.W,0.0,0.0,0.0,0
DSX$B,0.0,0.0,0.0,0
DSY,0.0,0.0,-0.0,0
DSYWW,0.0,0.0,0.0,0
DT,0.0,0.0,-0.0,0
DTB,0.0,0.0,-0.0,0
DTCK,0.0,0.0,-0.0,0
DTCR,0.0,0.0,-0.0,0
DTE,0.0,0.0,-0.0,0
DTF,0.0,0.0,-0.0,0
DTG,0.0,0.0,-0.0,0
DTI,0.0,0.0,-0.0,0
DTIL,0.0,0.0,-0.0,0
DTM,0.0,0.0,-0.0,0
DTSQ,0.0,0.0,0.0,0
DTSQR,0.0,0.0,0.0,0
DTSQU,0.0,0.0,0.0,0
DTSS,0.0,0.0,-0.0,0
DTST,0.0,0.0,-0.0,0
DTSTW,0.0,0.0,0.0,0
DTW,0.0,0.0,-0.0,0
DUK,0.0,0.0,-0.0,0
DUK$A,0.0,0.0,0.0,0
DUKB,0.0,0.0,-0.0,0
DUKH,0.0,0.0,0.0,0
DUKX,0.0,0.0,0.0,0
DUO,0.0,0.0,-0.0,0
